	iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
2169	OOPS:xxxxxxx	Pseudomonas andropogonis Bacterial leaf spot of Cicer arietinum L.	NCBITaxon:1496883	Pseudomonas andropogonis (Smith) Stapp	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2170	OOPS:xxxxxxx	Fusarium solani Black root rot of Cicer arietinum L.	NCBITaxon:1501798	Fusarium solani (Mart.) Sacc.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2171	OOPS:xxxxxxx	Thielaviopsis basicola Black streak root rot of Cicer arietinum L.	NCBITaxon:124036	Thielaviopsis basicola (Berk. & Broome) Ferraris	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2172	OOPS:xxxxxxx	Botrytis cinerea Pers. Botrytis gray mold of Cicer arietinum L.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2174	OOPS:xxxxxxx	Orobanche crenata Forsk. Broomrape of Cicer arietinum L.	NCBITaxon:223102	Orobanche crenata Forsk.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2176	OOPS:xxxxxxx	Iron deficiency Chlorosis of Cicer arietinum L.	NCBITaxon:185820	Iron deficiency	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2179	OOPS:xxxxxxx	Athelia rolfsii Collar rot of Cicer arietinum L.	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu & Kimbrough	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2180	OOPS:xxxxxxx	Corticium rolfsii Curzi) Collar rot of Cicer arietinum L.	NCBITaxon:39180	Corticium rolfsii Curzi)	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2181	OOPS:xxxxxxx	Colletotrichum capsici Colletotrichum blight of Cicer arietinum L.	NCBITaxon:1473215	Colletotrichum capsici (Syd.) E.J. Butler & Bisby	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2182	OOPS:xxxxxxx	Colletotrichum dematium Colletotrichum blight of Cicer arietinum L.	NCBITaxon:34405	Colletotrichum dematium (Pers.) Grove	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2183	OOPS:xxxxxxx	Cylindrocladium clavatum C.S. Hodges & L.C. May Cylindrocladium root rot of Cicer arietinum L.	NCBITaxon:1664737	Cylindrocladium clavatum C.S. Hodges & L.C. May	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2184	OOPS:xxxxxxx	Pythium debaryanum Hesse Damping-off of Cicer arietinum L.	NCBITaxon:231958	Pythium debaryanum Hesse	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2185	OOPS:xxxxxxx	Pythium irregulare Buisman Damping-off of Cicer arietinum L.	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2186	OOPS:xxxxxxx	Pythium ultimum Trow Damping-off of Cicer arietinum L.	NCBITaxon:431595	Pythium ultimum Trow	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2188	OOPS:xxxxxxx	Cuscuta hyalina Roth. Dodder of Cicer arietinum L.	NCBITaxon:437236	Cuscuta hyalina Roth.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2189	OOPS:xxxxxxx	Peronospora sp. Downy mildew of Cicer arietinum L.	NCBITaxon:230425	Peronospora sp.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2190	OOPS:xxxxxxx	Macrophomina phaseolina Dry root rot of Cicer arietinum L.	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2191	OOPS:xxxxxxx	Rhizoctonia bataticola Dry root rot of Cicer arietinum L.	NCBITaxon:348105	Rhizoctonia bataticola (Taubenhaus) E.J. Butler	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2193	OOPS:xxxxxxx	Phacidiopycnis padwickii Foot rot of Cicer arietinum L.	NCBITaxon:1156156	Phacidiopycnis padwickii (Kheswalla) B. Sutton	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2194	OOPS:xxxxxxx	Operculella padwickii Kheswalla Foot rot of Cicer arietinum L.	NCBITaxon:102290	Operculella padwickii Kheswalla	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2195	OOPS:xxxxxxx	Fusarium acuminatum Ellis & Everh. Fusarium root rot of Cicer arietinum L.	NCBITaxon:510258	Fusarium acuminatum Ellis & Everh.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2196	OOPS:xxxxxxx	Fusarium arthrosporioides Sherb. Fusarium root rot of Cicer arietinum L.	NCBITaxon:510258	Fusarium arthrosporioides Sherb.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2197	OOPS:xxxxxxx	Fusarium avenaceum Fusarium root rot of Cicer arietinum L.	NCBITaxon:510258	Fusarium avenaceum (Corda	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2199	OOPS:xxxxxxx	Fusarium equiseti Fusarium root rot of Cicer arietinum L.	NCBITaxon:510258	Fusarium equiseti (Corda) Sacc.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2200	OOPS:xxxxxxx	Fusarium solani Fusarium root rot of Cicer arietinum L.	NCBITaxon:1501798	Fusarium solani (Mart.) Sacc. f. sp. Eumartii (C. Carpenter) W.C. Snyder & H.N. Hans.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2201	OOPS:xxxxxxx	Fusarium eumartii Carpenter Fusarium root rot of Cicer arietinum L.	NCBITaxon:510258	Fusarium eumartii Carpenter	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2202	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend. Fusarium wilt of Cicer arietinum L.	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2211	OOPS:xxxxxxx	Alfalfa mosaic virus Mosaic of Cicer arietinum L.	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2212	OOPS:xxxxxxx	Myrothecium roridum Tode Myrothecium leaf spot of Cicer arietinum L.	NCBITaxon:62969	Myrothecium roridum Tode	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2215	OOPS:xxxxxxx	Bean yellow mosaic virus Narrow leaf of Cicer arietinum L.	NCBITaxon:12197	Bean yellow mosaic virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2216	OOPS:xxxxxxx	Lettuce necrotic yellows virus Necrosis of Cicer arietinum L.	NCBITaxon:4235	Lettuce necrotic yellows virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2217	OOPS:xxxxxxx	Pea streak virus Necrosis of Cicer arietinum L.	NCBITaxon:157777	Pea streak virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2218	OOPS:xxxxxxx	Rotylenchulus reniformis Linford & Oliveira Dirty root of Cicer arietinum L.	NCBITaxon:239373	Rotylenchulus reniformis Linford & Oliveira	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2219	OOPS:xxxxxxx	Heterodera ciceri Vovlos Pearly root of Cicer arietinum L.	NCBITaxon:34509	Heterodera ciceri Vovlos	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2221	OOPS:xxxxxxx	Heterodera rosii Duggan & Brennan Pearly root of Cicer arietinum L.	NCBITaxon:34509	Heterodera rosii Duggan & Brennan	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2222	OOPS:xxxxxxx	Meloidogyne arenaria Root-knot of Cicer arietinum L.	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2223	OOPS:xxxxxxx	Meloidogyne artiellia Franklin Root-knot of Cicer arietinum L.	NCBITaxon:42426	Meloidogyne artiellia Franklin	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2224	OOPS:xxxxxxx	Meloidogyne incognita Root-knot of Cicer arietinum L.	NCBITaxon:654580	Meloidogyne incognita (Kofoid & White) Chitwood	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2225	OOPS:xxxxxxx	Meloidogyne javanica Root-knot of Cicer arietinum L.	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2226	OOPS:xxxxxxx	Pratylenchus brachyurus Root lesion of Cicer arietinum L.	NCBITaxon:45938	Pratylenchus brachyurus (Godfrey) Goodey	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2227	OOPS:xxxxxxx	Pratylenchus thornei Sher & Allen Root lesion of Cicer arietinum L.	NCBITaxon:45935	Pratylenchus thornei Sher & Allen	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2230	OOPS:xxxxxxx	Phoma medicaginis Malbr. & Roum. Phoma blight of Cicer arietinum L.	NCBITaxon:269363	Phoma medicaginis Malbr. & Roum.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2231	OOPS:xxxxxxx	Mycoplasma-like organism Phyllody of Cicer arietinum L.	NCBITaxon:2155	Mycoplasma-like organism	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2232	OOPS:xxxxxxx	Phytophthora citrophthora Phytophthora root rot of Cicer arietinum L.	NCBITaxon:910611	Phytophthora citrophthora (R.E. Sm. & E.H. Sm.) Leonian	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2233	OOPS:xxxxxxx	Phytophthora cryptogea Pethybr. & Lafferty Phytophthora root rot of Cicer arietinum L.	NCBITaxon:4786	Phytophthora cryptogea Pethybr. & Lafferty	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2234	OOPS:xxxxxxx	Phytophthora drechsleri Tucker Phytophthora root rot of Cicer arietinum L.	NCBITaxon:4794	Phytophthora drechsleri Tucker	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2235	OOPS:xxxxxxx	Phytophthora megasperma Drechsler Phytophthora root rot of Cicer arietinum L.	NCBITaxon:910611	Phytophthora megasperma Drechsler	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2236	OOPS:xxxxxxx	Pleospora herbarum Pleospora leaf spot of Cicer arietinum L.	NCBITaxon:33177	Pleospora herbarum (Pers.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2238	OOPS:xxxxxxx	Stemphylium herbarum Simmons Pleospora leaf spot of Cicer arietinum L.	NCBITaxon:644614	Stemphylium herbarum Simmons	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2239	OOPS:xxxxxxx	Leveillula taurica Powdery mildew of Cicer arietinum L.	NCBITaxon:62718	Leveillula taurica (Lév.) Arnaud	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2241	OOPS:xxxxxxx	Erysiphe sp. Powdery mildew of Cicer arietinum L.	NCBITaxon:5121	Erysiphe sp.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2242	OOPS:xxxxxxx	Cucumber mosaic virus Proliferation of Cicer arietinum L.	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2243	OOPS:xxxxxxx	Uromyces ciceris-arietini Jacz. in Boyer & Jacz. Rust of Cicer arietinum L.	NCBITaxon:5263	Uromyces ciceris-arietini Jacz. in Boyer & Jacz.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2244	OOPS:xxxxxxx	Uromyces striatus J. Schröt Rust of Cicer arietinum L.	NCBITaxon:5263	Uromyces striatus J. Schröt	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2245	OOPS:xxxxxxx	Sclerotinia sclerotiorum Sclerotinia stem rot of Cicer arietinum L.	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009047	stem
2246	OOPS:xxxxxxx	Sclerotinia trifoliorum Eriksson Sclerotinia stem rot of Cicer arietinum L.	NCBITaxon:1095956	Sclerotinia trifoliorum Eriksson	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009047	stem
2247	OOPS:xxxxxxx	Scopulariopsis brevicaulis Scopulariopsis leaf spot of Cicer arietinum L.	NCBITaxon:561152	Scopulariopsis brevicaulis (Sacc.) Bainer	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2248	OOPS:xxxxxxx	Aspergillus flavus Link Seedling or seed rot of Cicer arietinum L.	NCBITaxon:1431293	Aspergillus flavus Link	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009010	seed
2250	OOPS:xxxxxxx	Trichothecium roseum Seedling or seed rot of Cicer arietinum L.	NCBITaxon:47278	Trichothecium roseum (Pers.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009010	seed
2252	OOPS:xxxxxxx	Stemphylium sarciniforme Stemphylium blight of Cicer arietinum L.	NCBITaxon:119934	Stemphylium sarciniforme (Cavara) Wiltshire	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009047	stem
2253	OOPS:xxxxxxx	Bean Stunt of Cicer arietinum L.	NCBITaxon:709942	Bean (pea) leaf roll virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2254	OOPS:xxxxxxx	Trichoderma harzianum Rifai Trichoderma foot rot of Cicer arietinum L.	NCBITaxon:1434909	Trichoderma harzianum Rifai	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2255	OOPS:xxxxxxx	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Cicer arietinum L.	NCBITaxon:27335	Verticillium albo-atrum Reinke & Berthier	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025022	collective leaf structure
2256	OOPS:xxxxxxx	Verticillium dahliae Kleb. Verticillium wilt of Cicer arietinum L.	NCBITaxon:1202531	Verticillium dahliae Kleb.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0025022	collective leaf structure
2257	OOPS:xxxxxxx	Rhizoctonia solani Kühn Wet root rot of Cicer arietinum L.	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0009005	root
2258	OOPS:xxxxxxx	Pea enation mosaic virus Yellowing of Cicer arietinum L.	NCBITaxon:3887	Pea enation mosaic virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2259	OOPS:xxxxxxx	Erwinia chrysanthemi Burkholder et al. Bacterial blight of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1435351	Erwinia chrysanthemi Burkholder et al.	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2260	OOPS:xxxxxxx	Pseudomonas cichorii Bacterial leaf spot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1441629	Pseudomonas cichorii (Swingle) Stapp	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2261	OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2262	OOPS:xxxxxxx	Rhodococcus fascians Fasciation of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1443895	Rhodococcus fascians (Tilford) Goodfellow	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2263	OOPS:xxxxxxx	Corynebacterium fascians Fasciation of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1443895	Corynebacterium fascians (Tilford) Dowson	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2264	OOPS:xxxxxxx	Pseudomonas cichorii Stem necrosis of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1441629	Pseudomonas cichorii (Swingle) Stapp	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0009047	stem
2265	OOPS:xxxxxxx	Alternaria sp. Alternaria leaf spot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1551618	Alternaria sp.	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2266	OOPS:xxxxxxx	Bipolaris setaria Bipolaris leaf spot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:353495	Bipolaris setaria (Sawada) Shoemaker	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2268	OOPS:xxxxxxx	Cercospora chrysanthemi Heald & F. A. Wolf Cercospora leaf spot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1247214	Cercospora chrysanthemi Heald & F. A. Wolf	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2269	OOPS:xxxxxxx	Macrophomina phaseolina Charcoal stem rot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0009047	stem
2270	OOPS:xxxxxxx	Cylindrosporium chrysanthemi Ellis & spot Dearn. Cylindrosporium leaf of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:446925	Cylindrosporium chrysanthemi Ellis & spot Dearn.	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0025034	leaf
2271	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend. Fusarium wilt of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2279	OOPS:xxxxxxx	Itersonilia perplexans Derx Itersonilia petal blight of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:84742	Itersonilia perplexans Derx	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0009032	petal
2283	OOPS:xxxxxxx	Pythium spp. Pythium root rot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:944628	Pythium spp.	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0009005	root
2284	OOPS:xxxxxxx	Pythium ultimum Trow Pythium root rot of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:431595	Pythium ultimum Trow	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0009005	root
2285	OOPS:xxxxxxx	Didymella ligulicola Ray blight of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:217269	Didymella ligulicola (K. Baker et al.) Arx in E. Müller & Arx	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
2286	OOPS:xxxxxxx	Phoma chrysanthemi Voglino [anamorph] Ray blight of Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	NCBITaxon:1543971	Phoma chrysanthemi Voglino [anamorph]	NCBITaxon:13422	Dendrathema × grandiflorum Kitam. = Chrysanthemum × morifolium Ramat.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
