defined_class	defined_class label	pathogen	pathogen label	host	host label	plantstructure	plantstructure label	synonyms
PSO:0000269	Grovesinia pyramidalis M. Cline et al. [teleomorph] Zonate leaf spot* of Malus × domestica Borkh.	NCBITaxon:54682	Grovesinia pyramidalis M. Cline et al. [teleomorph]	NCBITaxon:3749	Malus × domestica Borkh.	PO:0009025	leaf	Grovesinia pyramidalis M. Cline et al. [teleomorph] Zonate leaf spot* of Malus × domestica Borkh.|Zonate leaf spot*
PSO:0000270	Xiphinema americanum Cobb Dagger nematode of Malus × domestica Borkh.	NCBITaxon:243757	Xiphinema americanum Cobb	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Xiphinema americanum Cobb Dagger nematode of Malus × domestica Borkh.|Xiphinema vuittenezi Luc et al. Dagger nematode of Malus × domestica Borkh.|Dagger nematode|Dagger nematode
PSO:0000271	Xiphinema rivesi Dalmasso Dagger nematode of Malus × domestica Borkh.	NCBITaxon:70223	Xiphinema rivesi Dalmasso	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Xiphinema rivesi Dalmasso Dagger nematode of Malus × domestica Borkh.|Dagger nematode
PSO:0000272	Pratylenchus spp. Lesion nematode of Malus × domestica Borkh.	NCBITaxon:45927	Pratylenchus spp.	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Pratylenchus spp. Lesion nematode of Malus × domestica Borkh.|Lesion nematode
PSO:0000273	Pratylenchus penetrans Lesion nematode of Malus × domestica Borkh.	NCBITaxon:45929	Pratylenchus penetrans (Cobb) Filipjev & Schuurmans-Stekhoven	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Pratylenchus penetrans Lesion nematode of Malus × domestica Borkh.|Lesion nematode
PSO:0000274	Paratylenchus spp. Pin nematode of Malus × domestica Borkh.	NCBITaxon:293601	Paratylenchus spp.	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Paratylenchus spp. Pin nematode of Malus × domestica Borkh.|Pin nematode
PSO:0000275	Meloidogyne spp. Root-knot nematode of Malus × domestica Borkh.	NCBITaxon:189290	Meloidogyne spp.	NCBITaxon:3749	Malus × domestica Borkh.	PO:0009005	root	Meloidogyne spp. Root-knot nematode of Malus × domestica Borkh.|Root-knot nematode
PSO:0000276	Apple stem pitting virus Apple dwarf of Malus × domestica Borkh.	NCBITaxon:3750	Apple stem pitting virus (ASPV) (? not US/CAN)	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Apple stem pitting virus Apple dwarf of Malus × domestica Borkh.|Apple dwarf (Malus platycarpa)
PSO:0000277	Cherry rasp leaf virus Apple flat apple of Malus × domestica Borkh.	NCBITaxon:202566	Cherry rasp leaf virus	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Cherry rasp leaf virus Apple flat apple of Malus × domestica Borkh.|Apple flat apple
PSO:0000278	Apple mosaic virus Apple mosaic of Malus × domestica Borkh.	NCBITaxon:12319	Apple mosaic virus	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Apple mosaic virus Apple mosaic of Malus × domestica Borkh.|Apple mosaic
PSO:0000279	Tulare apple mosaic virus Apple mosaic of Malus × domestica Borkh.	NCBITaxon:151043	Tulare apple mosaic virus	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Tulare apple mosaic virus Apple mosaic of Malus × domestica Borkh.|Apple mosaic
PSO:0000280	Apple stem grooving virus Apple stem grooving = Apple decline of Virginia crab of Malus × domestica Borkh.	NCBITaxon:28347	Apple stem grooving virus	NCBITaxon:3749	Malus × domestica Borkh.	PO:0009047	stem	Apple stem grooving virus Apple stem grooving = Apple decline of Virginia crab of Malus × domestica Borkh.|Apple stem grooving = Apple decline of Virginia crab
PSO:0000281	Apple stem pitting virus Apple stem pitting = apple Spy 227 epinasty and decline of Malus × domestica Borkh.	NCBITaxon:3750	Apple stem pitting virus (ASPV)	NCBITaxon:3749	Malus × domestica Borkh.	PO:0009047	stem	Apple stem pitting virus Apple stem pitting = apple Spy 227 epinasty and decline of Malus × domestica Borkh.|Apple stem pitting = apple Spy 227 epinasty and decline
PSO:0000282	Tomato ringspot virus Apple union necrosis and decline of Malus × domestica Borkh.	NCBITaxon:12280	Tomato ringspot virus	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Tomato ringspot virus Apple union necrosis and decline of Malus × domestica Borkh.|Apple union necrosis and decline
PSO:0000283	Apple fruit crinkle viroid Apple blister bark of Malus × domestica Borkh.	NCBITaxon:3750	Apple fruit crinkle viroid (AFCVd)	NCBITaxon:3749	Malus × domestica Borkh.	PO:0004518	bark	Apple fruit crinkle viroid Apple blister bark of Malus × domestica Borkh.|Apple blister bark (‘Delicious’)
PSO:0000284	Apple scar skin viroid Apple dimple fruit of Malus × domestica Borkh.	NCBITaxon:3750	Apple scar skin viroid (ASSVd)	NCBITaxon:3749	Malus × domestica Borkh.	PO:0009001	fruit	"Apple scar skin viroid Apple dimple fruit of Malus × domestica Borkh.|Apple fruit crinkle viroid Apple fruit crinkle* of Malus × domestica Borkh.|Apple scar skin viroid Apple scar skin = apple dapple, apple sabi-ka, apple bumpy fruit of Malus × domestica Borkh.|Apple dimple fruit|Apple fruit crinkle*|Apple scar skin = apple dapple, apple sabi-ka, apple bumpy fruit"
PSO:0000285	Boron deficiency Blossom blast of Malus × domestica Borkh.	NCBITaxon:274471	Boron deficiency	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Boron deficiency Blossom blast of Malus × domestica Borkh.|Blossom blast
PSO:0000286	Boron and calcium deficiencies Internal browning of Malus × domestica Borkh.	NCBITaxon:274471	Boron and calcium deficiencies	NCBITaxon:3749	Malus × domestica Borkh.	PO:0000003	whole plant	Boron and calcium deficiencies Internal browning of Malus × domestica Borkh.|Internal browning
PSO:0000287	Pseudomonas syringae pv. syringae van Hall Bacterial canker and blast of Prunus armeniaca L.	NCBITaxon:205918	Pseudomonas syringae pv. syringae van Hall	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Pseudomonas syringae pv. syringae van Hall Bacterial canker and blast of Prunus armeniaca L.|Bacterial canker and blast
PSO:0000288	Xanthomonas airboricola pv. Pruni Bacterial spot of Prunus armeniaca L.	NCBITaxon:1501335	Xanthomonas airboricola pv. Pruni (Smith) vauterin et. al.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Xanthomonas airboricola pv. Pruni Bacterial spot of Prunus armeniaca L.|Bacterial spot
PSO:0000289	Xanthomonas campestris pv. pruni Bacterial spot of Prunus armeniaca L.	NCBITaxon:314565	Xanthomonas campestris pv. pruni (Smith) Dye	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Xanthomonas campestris pv. pruni Bacterial spot of Prunus armeniaca L.|Bacterial spot
PSO:0000290	Agrobacterium tumefaciens Crown gall of Prunus armeniaca L.	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Agrobacterium tumefaciens Crown gall of Prunus armeniaca L.|Crown gall
PSO:0000291	Alternaria alternata Alternaria spot and fruit rot of Prunus armeniaca L.	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Alternaria alternata Alternaria spot and fruit rot of Prunus armeniaca L.|Alternaria spot and fruit rot
PSO:0000292	Armillaria mellea Armillaria crown and root rot of Prunus armeniaca L.	NCBITaxon:1316738	Armillaria mellea (Vahl	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Armillaria mellea Armillaria crown and root rot of Prunus armeniaca L.|Armillaria crown and root rot (shoestring crown and root rot)
PSO:0000293	Monilinia fructicola Brown rot blossom and twig blight and fruit rot of Prunus armeniaca L.	NCBITaxon:38448	Monilinia fructicola (G. Wint.) Honey	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Monilinia fructicola Brown rot blossom and twig blight and fruit rot of Prunus armeniaca L.|Brown rot blossom and twig blight and fruit rot
PSO:0000294	Monilinia laxa Brown rot blossom and twig blight and fruit rot of Prunus armeniaca L.	NCBITaxon:61186	Monilinia laxa (Aderhold) & Ruhland) Honey	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Monilinia laxa Brown rot blossom and twig blight and fruit rot of Prunus armeniaca L.|Brown rot blossom and twig blight and fruit rot
PSO:0000295	Ceratocystis fimbriata Ellis & Halst. Ceratocystis canker of Prunus armeniaca L.	NCBITaxon:5158	Ceratocystis fimbriata Ellis & Halst.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Ceratocystis fimbriata Ellis & Halst. Ceratocystis canker of Prunus armeniaca L.|Ceratocystis canker
PSO:0000296	Cytospora leucostoma Sacc. Cytospora canker of Prunus armeniaca L.	NCBITaxon:351609	Cytospora leucostoma Sacc.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Cytospora leucostoma Sacc. Cytospora canker of Prunus armeniaca L.|Cytospora canker
PSO:0000297	Rosellinia necatrix Prill. Dematophora root rot of Prunus armeniaca L.	NCBITaxon:77044	Rosellinia necatrix Prill.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Rosellinia necatrix Prill. Dematophora root rot of Prunus armeniaca L.|Dematophora root rot
PSO:0000298	Eutypa lata Eutypa dieback of Prunus armeniaca L.	NCBITaxon:1287681	Eutypa lata (Pers.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Eutypa lata Eutypa dieback of Prunus armeniaca L.|Eutypa dieback
PSO:0000299	Botrytis cinerea Pers. Green fruit rot of Prunus armeniaca L.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Botrytis cinerea Pers. Green fruit rot of Prunus armeniaca L.|Green fruit rot
PSO:0000300	Sclerotinia sclerotiorum Green fruit rot of Prunus armeniaca L.	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Sclerotinia sclerotiorum Green fruit rot of Prunus armeniaca L.|Green fruit rot
PSO:0000301	Phytophthora cactorum Phytophthora crown and root rot of Prunus armeniaca L.	NCBITaxon:29920	Phytophthora cactorum (Lebert & Cohn) J. Schrot.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Phytophthora cactorum Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora crown and root rot
PSO:0000302	Phytophthora cambivora Phytophthora crown and root rot of Prunus armeniaca L.	NCBITaxon:53983	Phytophthora cambivora (Petri) Buisman	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Phytophthora cambivora Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora crown and root rot
PSO:0000303	Phytophthora cinnamomi Rands Phytophthora crown and root rot of Prunus armeniaca L.	NCBITaxon:4785	Phytophthora cinnamomi Rands	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Phytophthora cinnamomi Rands Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora crown and root rot
PSO:0000304	Phytophthora citricola Sawada Phytophthora crown and root rot of Prunus armeniaca L.	NCBITaxon:572928	Phytophthora citricola Sawada	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Phytophthora citricola Sawada Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora crown and root rot
PSO:0000305	Phytophthora dreschsleri Tucker Phytophthora crown and root rot of Prunus armeniaca L.	NCBITaxon:910611	Phytophthora dreschsleri Tucker	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Phytophthora dreschsleri Tucker Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora megasperma Drechs. Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora crown and root rot|Phytophthora crown and root rot
PSO:0000306	Phytophthora syringae Phytophthora crown and root rot of Prunus armeniaca L.	NCBITaxon:67594	Phytophthora syringae (Kleb.) Kleb.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009005	root	Phytophthora syringae Phytophthora crown and root rot of Prunus armeniaca L.|Phytophthora crown and root rot
PSO:0000307	Phytophthora syringae Phytophthora pruning wound canker of Prunus armeniaca L.	NCBITaxon:67594	Phytophthora syringae (Kleb.) Kleb.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Phytophthora syringae Phytophthora pruning wound canker of Prunus armeniaca L.|Phytophthora pruning wound canker
PSO:0000308	Podosphaera clandestina Powdery mildew of Prunus armeniaca L.	NCBITaxon:62725	Podosphaera clandestina (Wallr.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Podosphaera clandestina Powdery mildew of Prunus armeniaca L.|Powdery mildew
PSO:0000309	Oidium sp. [anamorph] Powdery mildew of Prunus armeniaca L.	NCBITaxon:1221544	Oidium sp. [anamorph]	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Oidium sp. [anamorph] Powdery mildew of Prunus armeniaca L.|Powdery mildew
PSO:0000310	Fungi and  s Replant problems of Prunus armeniaca L.	NCBITaxon:4751	Fungi and  s (see under Miscellaneous Disorders)	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Fungi and  s Replant problems of Prunus armeniaca L.|Replant problems
PSO:0000311	Rhizopus arrhizus A. Fischer Rhizopus fruit rot of Prunus armeniaca L.	NCBITaxon:1542858	Rhizopus arrhizus A. Fischer	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Rhizopus arrhizus A. Fischer Rhizopus fruit rot of Prunus armeniaca L.|Rhizopus circinans Tiegh. Rhizopus fruit rot of Prunus armeniaca L.|Rhizopus fruit rot|Rhizopus fruit rot
PSO:0000312	Rhizopus stolonifer Rhizopus fruit rot of Prunus armeniaca L.	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Rhizopus stolonifer Rhizopus fruit rot of Prunus armeniaca L.|Rhizopus fruit rot
PSO:0000313	Aspergillus niger Tiegh. Ripe fruit rot of Prunus armeniaca L.	NCBITaxon:1451139	Aspergillus niger Tiegh.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Aspergillus niger Tiegh. Ripe fruit rot of Prunus armeniaca L.|Ripe fruit rot
PSO:0000314	Cladosporium spp. Ripe fruit rot of Prunus armeniaca L.	NCBITaxon:668271	Cladosporium spp.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Cladosporium spp. Ripe fruit rot of Prunus armeniaca L.|Ripe fruit rot
PSO:0000315	Mucor spp. Ripe fruit rot of Prunus armeniaca L.	NCBITaxon:1616824	Mucor spp.	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Mucor spp. Ripe fruit rot of Prunus armeniaca L.|Ripe fruit rot
PSO:0000316	Penicillium expansum Link Ripe fruit rot of Prunus armeniaca L.	NCBITaxon:1407458	Penicillium expansum Link	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Penicillium expansum Link Ripe fruit rot of Prunus armeniaca L.|Ripe fruit rot
PSO:0000317	Penicillium italicum Wehmer Ripe fruit rot of Prunus armeniaca L.	NCBITaxon:1096705	Penicillium italicum Wehmer	NCBITaxon:36596	Prunus armeniaca L.	PO:0009001	fruit	Penicillium italicum Wehmer Ripe fruit rot of Prunus armeniaca L.|Ripe fruit rot
PSO:0000318	Stigmina carpophilia Shot hole of Prunus armeniaca L.	NCBITaxon:421394	Stigmina carpophilia (Lév.) Ellis	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Stigmina carpophilia Shot hole of Prunus armeniaca L.|Shot hole
PSO:0000319	Chondrostereum purpureum Silver leaf of Prunus armeniaca L.	NCBITaxon:58369	Chondrostereum purpureum (Pers.	NCBITaxon:36596	Prunus armeniaca L.	PO:0025034	leaf	Chondrostereum purpureum Silver leaf of Prunus armeniaca L.|Silver leaf
PSO:0000320	Verticillium dahliae Kleb. Verticillium wilt of Prunus armeniaca L.	NCBITaxon:1202531	Verticillium dahliae Kleb.	NCBITaxon:36596	Prunus armeniaca L.	PO:0025022	collective leaf structure	Verticillium dahliae Kleb. Verticillium wilt of Prunus armeniaca L.|Verticillium wilt
PSO:0000321	Cerrena unicolor Wood rots of Prunus armeniaca L.	NCBITaxon:1142151	Cerrena unicolor (Bull.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Cerrena unicolor Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000322	Coprinus spp. Wood rots of Prunus armeniaca L.	NCBITaxon:1405617	Coprinus spp.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Coprinus spp. Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000323	Coriolopsis gallica Wood rots of Prunus armeniaca L.	NCBITaxon:76126	Coriolopsis gallica (Bull.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Coriolopsis gallica Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000324	Daedaleopsis confragosa Wood rots of Prunus armeniaca L.	NCBITaxon:40433	Daedaleopsis confragosa (Bolten	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Daedaleopsis confragosa Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000325	Dendrophora albabadia Wood rots of Prunus armeniaca L.	NCBITaxon:89798	Dendrophora albabadia (Schwein.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Dendrophora albabadia Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000326	Fomes fomentarius Wood rots of Prunus armeniaca L.	NCBITaxon:40442	Fomes fomentarius (L.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Fomes fomentarius Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000327	Fomitopsis cajanderi Wood rots of Prunus armeniaca L.	NCBITaxon:270274	Fomitopsis cajanderi (P. Karst.) Kotlaba & Pouzar	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Fomitopsis cajanderi Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000328	Fomitopsis pinicola Wood rots of Prunus armeniaca L.	NCBITaxon:40483	Fomitopsis pinicola (Sw.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Fomitopsis pinicola Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000329	Ganoderma applanatum Wood rots of Prunus armeniaca L.	NCBITaxon:29884	Ganoderma applanatum (Pers.) Pat.	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Ganoderma applanatum Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000330	Ganoderma lucidum Wood rots of Prunus armeniaca L.	NCBITaxon:1127707	Ganoderma lucidum (Curtis	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Ganoderma lucidum Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
PSO:0000331	Gloeophyllum sepiarium Wood rots of Prunus armeniaca L.	NCBITaxon:40444	Gloeophyllum sepiarium (Wulfen	NCBITaxon:36596	Prunus armeniaca L.	PO:0000003	whole plant	Gloeophyllum sepiarium Wood rots of Prunus armeniaca L.|Wood rots (pathogenicity has not been proven for these fungi)
